segment_id,osm_id,highway,name,ref,elevation,slope,curvature,distance_to_drainage,land_cover_class,susceptibility_score,risk_tier,model_version
1228026065_00_002,1228026065,trunk,,NH310,3010.6861572265625,35.09765625,0.17660051584243774,665.5496774175223,tree_cover,0.48433183087603576,moderate,random_forest-extended-v1-20260902
1228026065_00_003,1228026065,trunk,,NH310,2961.35302734375,33.15620803833008,0.1797592043876648,680.081663511399,tree_cover,0.46298464699577796,moderate,random_forest-extended-v1-20260902
1228026065_00_004,1228026065,trunk,,NH310,2875.724365234375,33.93582534790039,0.07603871822357178,554.0069545994514,tree_cover,0.47982437564747055,moderate,random_forest-extended-v1-20260902
1228026065_00_005,1228026065,trunk,,NH310,2859.052001953125,33.4503173828125,0.05731619521975517,554.0069545994514,tree_cover,0.47943880846505843,moderate,random_forest-extended-v1-20260902
1228026065_00_006,1228026065,trunk,,NH310,2833.919921875,28.291780471801758,0.013611161150038242,680.7064515747367,tree_cover,0.3720711900136131,low,random_forest-extended-v1-20260902
1228026066_00_000,1228026066,unclassified,,NH310,3002.20703125,30.859561920166016,0.006317416206002235,437.3739115258827,grassland,0.6615981999984825,high,random_forest-extended-v1-20260902
1228026066_00_001,1228026066,unclassified,,NH310,2921.71240234375,32.36908721923828,0.06771121919155121,433.46870913515824,grassland,0.6750254933458238,high,random_forest-extended-v1-20260902
1228026066_00_002,1228026066,unclassified,,NH310,2893.837158203125,32.416748046875,0.06558626890182495,420.52641721515204,tree_cover,0.46317213158230963,moderate,random_forest-extended-v1-20260902
1228026066_00_003,1228026066,unclassified,,NH310,2852.203369140625,32.61077880859375,0.03118506446480751,412.36007833871565,tree_cover,0.4694390289348054,moderate,random_forest-extended-v1-20260902
1228026066_00_004,1228026066,unclassified,,NH310,2832.16455078125,33.009193420410156,0.032994143664836884,309.95656361374915,tree_cover,0.4493329637374546,moderate,random_forest-extended-v1-20260902
1228026066_00_005,1228026066,unclassified,,NH310,2711.14111328125,35.829586029052734,0.05708647146821022,351.11195479568335,tree_cover,0.49368023476674144,moderate,random_forest-extended-v1-20260902
1228026066_00_006,1228026066,unclassified,,NH310,2704.058837890625,37.65629196166992,0.030955340713262558,389.01971986608265,tree_cover,0.5003651794566518,moderate,random_forest-extended-v1-20260902
1228026066_00_007,1228026066,unclassified,,NH310,2734.66650390625,38.110809326171875,0.05496152117848396,413.38841409034575,tree_cover,0.49158482004588433,moderate,random_forest-extended-v1-20260902
1228026066_00_008,1228026066,unclassified,,NH310,2620.4283447265625,36.79253005981445,-0.02489636465907097,298.77987485336735,tree_cover,0.4786810789650542,moderate,random_forest-extended-v1-20260902
1228026066_00_009,1228026066,unclassified,,NH310,2602.5535888671875,34.755218505859375,-0.021019767969846725,268.82588145153073,tree_cover,0.47744237410193807,moderate,random_forest-extended-v1-20260902
1228026066_00_010,1228026066,unclassified,,NH310,2606.77294921875,32.34983825683594,-0.003876596223562956,291.58260768392176,tree_cover,0.4578210565144795,moderate,random_forest-extended-v1-20260902
1228026067_00_000,1228026067,unclassified,,NH310,2226.0953369140625,24.395023345947266,-0.049117911607027054,454.5313398026303,tree_cover,0.2635418946810343,low,random_forest-extended-v1-20260902
1228026067_00_001,1228026067,unclassified,,NH310,2237.865966796875,24.86252784729004,-0.12669292092323303,456.39897228653115,tree_cover,0.28302366986856264,low,random_forest-extended-v1-20260902
1228026067_00_002,1228026067,unclassified,,NH310,2255.286376953125,27.35955047607422,-0.048701535910367966,389.01971986608265,tree_cover,0.41657808894704174,low,random_forest-extended-v1-20260902
1228026067_00_003,1228026067,unclassified,,NH310,2212.35888671875,32.24787521362305,-0.06636159121990204,240.44517801476906,tree_cover,0.5068008614896896,moderate,random_forest-extended-v1-20260902
1228026067_00_004,1228026067,unclassified,,NH310,2338.62744140625,34.40016555786133,-0.011084194295108318,315.39481291136406,tree_cover,0.47547375547114484,moderate,random_forest-extended-v1-20260902
1228953406_00_000,1228953406,tertiary,North Sikkim Highway,NH310A,1449.638916015625,34.10446548461914,-0.059125274419784546,174.94956461035306,tree_cover,0.6002792769549768,high,random_forest-extended-v1-20260902
1228953406_00_001,1228953406,tertiary,North Sikkim Highway,NH310A,1442.5137939453125,32.55291748046875,-0.013639876618981361,145.79130384196088,tree_cover,0.5748409139293279,moderate,random_forest-extended-v1-20260902
1230053189_00_000,1230053189,secondary,,,1182.061279296875,28.927217483520508,0.042929716408252716,474.66209594294867,tree_cover,0.37415651019234203,low,random_forest-extended-v1-20260902
1230053189_00_001,1230053189,secondary,,,1163.8004150390625,28.142107009887695,0.08413650095462799,471.06611918158865,tree_cover,0.3849497284568285,low,random_forest-extended-v1-20260902
1230053189_00_002,1230053189,secondary,,,1170.027099609375,28.315221786499023,0.06305930018424988,420.52641721515204,tree_cover,0.38087514489981916,low,random_forest-extended-v1-20260902
1230053189_00_003,1230053189,secondary,,,1152.1246337890625,28.170930862426758,0.050338320434093475,396.5952239273039,tree_cover,0.36967721667625497,low,random_forest-extended-v1-20260902
1230053189_00_004,1230053189,secondary,,,1118.4921264648438,27.866241455078125,0.0685870349407196,379.05738998909834,tree_cover,0.38024039879354526,low,random_forest-extended-v1-20260902
1230053189_00_005,1230053189,secondary,,,1109.4139404296875,27.532686233520508,0.011514926329255104,250.82884335095778,tree_cover,0.3300639968036334,low,random_forest-extended-v1-20260902
1230053189_00_006,1230053189,secondary,,,1077.2818603515625,27.212783813476562,0.0027279751375317574,250.82884335095778,tree_cover,0.31443198685126655,low,random_forest-extended-v1-20260902
1230053189_00_007,1230053189,secondary,,,1064.6788330078125,27.85092544555664,0.024128222838044167,247.41604700322935,tree_cover,0.37001645910249453,low,random_forest-extended-v1-20260902
1230053189_00_008,1230053189,secondary,,,1057.5867919921875,27.6428165435791,-0.012462539598345757,174.94956461035306,tree_cover,0.35402069056366237,low,random_forest-extended-v1-20260902
1230053189_00_009,1230053189,secondary,,,1026.96142578125,29.235401153564453,0.03603798896074295,275.0784819325981,tree_cover,0.36510931400952545,low,random_forest-extended-v1-20260902
1230461276_00_000,1230461276,primary,,SH,719.7230224609375,29.485389709472656,-0.12257223576307297,145.79130384196088,tree_cover,0.37676490412180524,low,random_forest-extended-v1-20260902
1230461277_00_000,1230461277,primary,,SH,719.7753601074219,29.85928726196289,-0.14728912711143494,145.79130384196088,tree_cover,0.3779535338699965,low,random_forest-extended-v1-20260902
1230461277_00_001,1230461277,primary,,SH,716.0943908691406,32.43400192260742,-0.13594649732112885,130.39970636758034,tree_cover,0.514725176672381,moderate,random_forest-extended-v1-20260902
1230461277_00_002,1230461277,primary,,SH,710.31787109375,33.802398681640625,-0.1487177312374115,164.94403133548627,tree_cover,0.5413316211530764,moderate,random_forest-extended-v1-20260902
1230461277_00_003,1230461277,primary,,SH,692.19482421875,34.54661560058594,-0.1536424309015274,148.67854064045866,tree_cover,0.5271714922065726,moderate,random_forest-extended-v1-20260902
1230461277_00_004,1230461277,primary,,SH,673.2741088867188,31.70276641845703,-0.14894744753837585,157.02203972719624,tree_cover,0.5297775495179603,moderate,random_forest-extended-v1-20260902
1232388369_00_000,1232388369,tertiary,,,426.6585998535156,27.681453704833984,-0.10696534812450409,177.36277605064052,tree_cover,0.4968675266680041,moderate,random_forest-extended-v1-20260902
1232388369_00_001,1232388369,tertiary,,,446.9739074707031,29.527273178100586,-0.058120232075452805,145.79130384196088,tree_cover,0.49810187456032756,moderate,random_forest-extended-v1-20260902
1232388369_00_002,1232388369,tertiary,,,431.36505126953125,29.655027389526367,-0.050352681428194046,130.39970636758034,tree_cover,0.5135407162135649,moderate,random_forest-extended-v1-20260902
1232388369_00_003,1232388369,tertiary,,,420.1724395751953,28.674861907958984,-0.0679086372256279,148.67854064045866,tree_cover,0.49999534988581434,moderate,random_forest-extended-v1-20260902
1232388370_00_000,1232388370,tertiary,,,454.84686279296875,30.61751937866211,-0.04079758748412132,204.10782537874525,tree_cover,0.5789808984776867,moderate,random_forest-extended-v1-20260902
1232388372_00_000,1232388372,tertiary,,,477.0399932861328,31.8939208984375,-0.07326766848564148,170.02041587784976,tree_cover,0.6091426657398429,high,random_forest-extended-v1-20260902
1232388373_00_000,1232388373,tertiary,,,507.3579406738281,34.86928176879883,-0.09700823575258255,145.79130384196088,tree_cover,0.5881993527156025,moderate,random_forest-extended-v1-20260902
1233702969_00_000,1233702969,primary,,SH,592.1690979003906,34.98520278930664,0.038586489856243134,116.63304307356871,tree_cover,0.6232309426981405,high,random_forest-extended-v1-20260902
1233702970_00_000,1233702970,primary,,SH,571.4895629882812,34.37969970703125,-0.029433418065309525,116.63304307356871,tree_cover,0.6092837029634294,high,random_forest-extended-v1-20260902
1233933991_00_000,1233933991,primary,,SH,544.799560546875,32.67588806152344,-0.05206843465566635,116.63304307356871,tree_cover,0.6131060412172662,high,random_forest-extended-v1-20260902
1233933992_00_000,1233933992,primary,,SH,525.0721130371094,32.205650329589844,-0.11454623937606812,120.22258900738453,tree_cover,0.5917780805249365,moderate,random_forest-extended-v1-20260902
1239848967_00_000,1239848967,tertiary,,,1689.6319580078125,30.610471725463867,0.022599121555685997,249.128289212088,tree_cover,0.5618335911116816,moderate,random_forest-extended-v1-20260902
1239848967_00_001,1239848967,tertiary,,,1642.5028686523438,31.914716720581055,-0.0063461316749453545,204.10782537874525,tree_cover,0.5767877180688079,moderate,random_forest-extended-v1-20260902
1239848967_00_002,1239848967,tertiary,,,1522.02978515625,33.00310516357422,-0.03715789318084717,164.94403133548627,tree_cover,0.5974923591085574,high,random_forest-extended-v1-20260902
1239848967_00_003,1239848967,tertiary,,,1506.9298706054688,32.50679397583008,-0.013496298342943192,174.94956461035306,tree_cover,0.5875655866873227,moderate,random_forest-extended-v1-20260902
1239848967_00_004,1239848967,tertiary,,,1542.3145751953125,32.059566497802734,-0.11351248621940613,195.5995595513705,tree_cover,0.5857122168556533,moderate,random_forest-extended-v1-20260902
1239848967_00_005,1239848967,tertiary,,,1443.907958984375,32.33283615112305,-0.04531310498714447,145.79130384196088,tree_cover,0.5756477178103006,moderate,random_forest-extended-v1-20260902
1239848967_00_006,1239848967,tertiary,,,1434.020751953125,36.65925979614258,-0.06341824680566788,105.13160430378801,tree_cover,0.6409745917822693,high,random_forest-extended-v1-20260902
1239867762_00_000,1239867762,secondary,,MDR,1400.8312377929688,31.32870864868164,-0.07740271091461182,123.70802350161468,tree_cover,0.5682670124660528,moderate,random_forest-extended-v1-20260902
1239867762_00_001,1239867762,secondary,,MDR,1323.743896484375,29.66094398498535,-0.11685784161090851,105.13160430378801,tree_cover,0.5377074334149902,moderate,random_forest-extended-v1-20260902
